Keyword,Tweet Text
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Elektrische deelauto nu ook in Oost #Heiloo [FOTO'S &amp; VIDEO] https://t.co/e1eqaC4naF #Alkmaar https://t.co/d9vms1xYOQ
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@NMBS Mijn week van de mobiliteit. Maandag: trein 1u te laat. De rest van de week: 5 min te laat. Woensdag, donderdag, vrijdag: trein maar half zo lang. Iedereen op mekaar geplakt, fijn als je al nat bent van de regen. 1xplatte band met deelfiets, 1xlege batterij met deelstep... 🙈🙈🙈"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Meer betaald parkeren in centrum van @gemeentezwolle; aantal deelauto's in @Utrecht is afgelopen drie jaar bijna verdubbeld: van 500 naar 900;  toch nog een paar zinnen in jaarlijkse Troonrede over klimaat en stikstof. https://t.co/kQTWK41N5v https://t.co/mtcWZmHNwI
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@bureaurijnmond @RTV_Rijnmond Opvallende fiets???? Dat is een deelfiets.. daar rijden er honderden van in R’dam..
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@carlovdweijer @YoeriAlbrecht Tja, auto wordt goedkoper.. als je ‘m deelt!! Eigen auto koste me €350pm (benzine &lt;€2). Deelauto {gesloten deelsysteem met bekenden} abo van €200 pm dat niet op gaat. Deel: dan bespaar je én veroorzaak je ook minder maatschappelijke kosten van ruimtegebruik. Wat men ff vergeet"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@kettingding En een deelauto terwijl ik zelf een auto heb is niet logisch. Bovendien moet bij een deelauto ook gewoon worden betaald voor het parkeren.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@GinodeRobles op de (bak) fiets dan maar, laten bezorgen, deelauto?"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Onze Aktie vandaag @meldr promoten en uiteraard onze mogelijkheden in de @wijkhub van #crooswijk en Rattenoverlast in de wijk.  Niet voeren aan vogels /eenden en zwanen. SAMEN Met @Voorlichting010  @Stadsbeheer010 lg Bewonersgroep Slachthuisterrein @WR_Crooswijk @goedincrooswijk https://t.co/Ze6FWBfagy
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"“Mensen uit de rand kunnen zich amper met de bus verplaatsen, en in de stad ademen de inwoners slechte lucht in. Nochtans zijn de voorwaarden er om, mits de juiste keuzes, van deze regio een vlot verbonden mobiliteitshub te maken.” AMEN https://t.co/woLkPLqh7M"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Drugsbendes en overvallers gebruiken deelauto's: ""Maak delen risicoprofielen mogelijk"" https://t.co/WqmjigaE2k #vrtnws"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Drugsbendes en overvallers gebruiken deelauto's: 'Maak delen risicoprofielen mogelijk': https://t.co/SvPbkjdK4Z https://t.co/yYZvR6PP0D
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Gisteren heeft wijkwethouder @RonaldBuijt officieel wijkhub Oosterflank geopend 🥳.
In de wijkhub kan je binnenkort terecht met vragen aan de gemeente, voor hulp of een kopje koffie.
Tegelijkertijd een tegel geplaatst als viering vh eerste wijkakkoord van wijkraad @WR_Oosterflank https://t.co/sHCCJSnYxi"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Ook #D66 wil dat #deelmobiliteit onderdeel wordt van het ##OV aanbod. Slimmer omgaan met alle soorten van vervoer #fiets, #auto #trein #tram #bus #deelauto #leaseauto  Dat is heel mooi! https://t.co/0kJWRm8QYI   #verkiezingsprogramma"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Samen een auto delen met je buurt. Endura start project #deelauto’s in @gemharderwijk  - Kom naar het #EnergieCafé op 11 oktober in #Harderwijk en hoor alles over dit #ambitieuze #initiatief Deelname is gratis. Meer info en aanmelden: https://t.co/R1Ph3H1KEb https://t.co/pmF6nadaw0
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@vrtnws Hebben ze ook laten zien hoe je veilig een deelscooter/step in brand moet steken?
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vandaag kan je al in meer dan 6 op de 10 Vlaamse steden en gemeenten een deelauto vinden: een roundtrip, particuliere of free floating deelauto. 

#weekvandemobiliteit #goedopweg #autodelen #deelmobiliteit

Foto: Dirk Allaert https://t.co/ZRwNglgLnw"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"🚘 🎉 Niet één, niet twee, maar vier nieuwe deelauto's in Krimpen aan de Lek en Krimpen aan den IJssel! Het totale aanbod komt op zeven. De auto's zorgen in potentie voor een vermindering van ruim 70 privéauto’s.

https://t.co/XHQHLHJXFb

#greenwheels #autodelen"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Alleen ga je sneller, samen kom je verder ...
@POTMOVERS
#Amersfoort #Stadshub #distributie 

https://t.co/16vfno3u2s"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Opening wijkhub Oosterflank! Mooie, gezellige dag, en een mooie plek waar bewoners voor vragen of een kop koffie! #wijkaanzet #lokaledemocratie #wijkraad #Rotterdam @RonaldBuijt @WR_Oosterflank https://t.co/5S1UscZocU"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@EvaLemaier Wij (deelautobedrijf) werden laatst gebeld dat iemands spullen uit zijn deelauto waren gejat en dat hij al onderweg was naar politiebureau.. bleek hij in iemands anders deelauto (heel ander bedrijf, andere kleur,..) te zijn gestapt 🥲"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Regionieuws TV - Volgend jaar 100 nieuwe  plekken (Mobiliteitshubs) voor deelvervoer in Den Haag - https://t.co/zjVy762hRL https://t.co/9k0g7l1Twd
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Deelvervoer moet de toekomst worden, maar willen mensen er wel aan? https://t.co/RwZeKQpNsz"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Deelvervoer moet de toekomst worden, maar willen mensen er wel aan? https://t.co/ZkezfP3OPU #nieuwsplein33"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Deelvervoer moet de toekomst worden, maar willen mensen er wel aan?: [AMERSFOORT] De komende jaren wil Amersfoort duizenden woningen bouwen, voornamelijk in het stedelijk gebied. Om het leefbaar te houden zou de openbare ruimte er vooral moeten zijn voor… https://t.co/AlWV4oNT4X"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Wendy___p @filipwatteeuw @DeGentenaar Zagen zagen. Kan perfect met een deelauto eens naar een voetbalmatch. Maar anyways, degene die regelmatig een auto nodig hebben kunnen dat nog altijd."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Michael20272860 @filipwatteeuw @DeGentenaar Als de later 50% stad op zaterdag deelauto's nodig heeft...weinig realistisch. Een paar 6-packs cola, wat diepvriesprodukten en vers vlees, in de zomer bij 30 graden met de fiets.. Met de zoon naar een voetbalwedstrijd 25 km verder, nadien met de dochter naar de manège...dream on"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Wendy___p @filipwatteeuw @DeGentenaar Daar bestaan goede fietsen voor. En deelauto's.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Deelscooters, -fietsen, -bakfietsen. Je kunt niet meer om het #Deelvervoer heen. Om te voorkomen dat ze op straat rondslingeren, zijn er in Rotterdam verschillende deelvervoerhubs. Snel en makkelijk je deelvervoer pakken en parkeren? Lees meer op: https://t.co/C2BJigaXA7 https://t.co/809wG31LTn"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@YoeriAlbrecht Geloof me de opzet is van het WEF is uiteindelijk en dat is echt niet zo ver weg is dat de burgers geen eigen auto meer bezitten oa door autobezit, auto rijden onbetaalbaar  te maken, ons in een deelauto te krijgen en zgn onnodig te maken als we in een 15 minuten stad wonen."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@BiekePurnelle Plooifiets die je kan meenemen? Deelfiets, Bluebike of dlstep gebruiken"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Deelvervoer moet de toekomst worden, maar willen mensen er wel aan? https://t.co/Rsr27uNFE6 #nieuwsplein33 #deelvervoer"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vandaag is het #ZeroEmissionDay Een mooie dag om onder de aandacht te brengen dat deelauto's gemiddeld vaker elektrisch zijn, in Nederland en ook onze buurlanden. Meer elektrische kilometers met minder auto's. Binnenkort nieuwe cijfers: https://t.co/b1xdFllJjI @luchtakkoord"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Isdatnouwelzo @D66DenHaag @SjaakBral @ADDenHaag Dus ik kom met een plan om ervoor te zorgen dat deelvervoer gegroepeerd staat ipv schots en scheef op stoepen en dan draag ik bij aan verloedering? Die moet je mij toch eens uitleggen. (@SjaakBral die vraag is ook voor jou.)
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Net als in Nederland is ook in Vlaanderen duidelijk zichtbaar dat de vloot van deelauto's veel sneller elektrificeert dan de totale vloot van personenauto's
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Wist je dat 24% van de Vlaamse deelauto's al elektrisch aangedreven is?
Dat is een pak meer dan het aandeel elektrische wagens in de totale Vlaamse vloot van personenwagens, want dat staat nu op 1,90%.

#weekvandemobiliteit #goedopweg #autodelen #deelmobiliteit https://t.co/A9oulmG86d"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Nieuwe deelauto's in Krimpen a/d Lek en Krimpen a/d IJssel -  https://t.co/3So2Xaylr3 https://t.co/nxHdexuy4n
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Wist je dat 24% van de Vlaamse deelauto's al elektrisch aangedreven is?
Dat is een pak meer dan het aandeel elektrische wagens in de totale Vlaamse vloot van personenwagens, want dat staat nu op 1,90%.

#weekvandemobiliteit #goedopweg #autodelen #deelmobiliteit https://t.co/A9oulmG86d"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Wist je dat #Diemen een #elektrischedeelauto en meerdere deelbakfietsen heeft? Maak op 8 oktober met onze klimaatburgemeester #EvertKuiken een gratis testrit tijdens het #DuurzaamDiemenFestival! Info deelauto https://t.co/YmqgD5FMYS - Info deelbakfiets: https://t.co/2nughqWVsG https://t.co/4M6S5BIVbO
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Vandaag tijdens de @MobWeekUtrecht deelauto's uitproberen in Zeist https://t.co/D8qa6eujXP
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Tijdens de Europese Week van de Mobiliteit, wordt in heel Europa duurzame mobiliteit op de kaart gezet. In Utrecht organiseren we alweer voor het derde jaar de #MobiliteitsweekUtrecht! Meer weten over waarom we dit doen? Lees het hier: https://t.co/a81Tf6qVl2 @provinicieutrecht https://t.co/kBxpYpXCVl"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@martiendas @NS_online @martiendas, ik kijk reikhalzend uit naar de variant:

➡️ ""Deelauto"""
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@martiendas @Denkjewel Gewoon eigen auto, Martien. Een deelauto is leuk voor mensen als ik, in Centraal-Londen maar het werkt niet op het platteland. 

En dat hoeft ook niet."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@RJCBosman @Denkjewel Op zo'n tijdstip rijden hier ook geen bussen meer hoor dus 🚲 of deelauto.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@martiendas @Denkjewel Voorbeeld 3: 
Dierentuin Amersfoort. Ben je ook flink wat uren aan kwijt maar zal nog wel wat goedkoper zijn dan naar Midwoud met de deelauto. (12/*)"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@martiendas @Denkjewel En dan heb ik het nog niet over dat er in Midwoud maar 6 laadpalen zijn en als die vol zijn heb je dus mooi een probleem met je elektrische deelauto. Kinderzitjes is ook nog leuk... (11/*)
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@martiendas @Denkjewel Dan maar met de deelauto? Dat kost ruim 120 euro omdat het veel kilometers is, maar ook omdat je vroeg vertrekt en laat thuis bent en de auto daardoor nog veel tijd stil staat. (9/*)."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@martiendas @Denkjewel Het is niet realistisch om dan eerst een deelauto te moeten halen, dan de spullen kopen en naar huis brengen en dan weer terug naar huis, want dan ben je zo 45 minuten verder. (5/*)"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@op1npo @jesseklaver Een deelauto zoals van @greenwheels of @my_wheels is handig als je incidenteel een auto nodig hebt, maar te duur🫰 om dagelijks naar je werk te gaan; mensen met bv onregelmatige diensten 👮🏽👮‍♀️👨🏽‍⚕️🧑‍⚕️kunnen ook niet met 🚌 🚂 en dichterbij wonen willen ze wel maar is 💶 onbetaalbaar."
